ID,Time,Simulation_reset
91.0,7.4
91.0,17.2
91.0,29.400000000000002
90.0,34.300000000000004
91.0,46.800000000000004
91.0,58.0
91.0,69.8
92.0,71.60000000000001
91.0,86.3
91.0,97.5
92.0,114.9
90.0,115.7
89.0,116.0
93.0,116.0
94.0,116.4
88.0,116.60000000000001
95.0,117.10000000000001
91.0,157.3
93.0,158.20000000000002
96.0,158.20000000000002
90.0,158.3
94.0,158.4
89.0,158.5
92.0,158.5
95.0,158.5
87.0,158.9
97.0,159.20000000000002
88.0,159.3
91.0,205.20000000000002
92.0,205.3
93.0,205.3
90.0,205.4
94.0,205.4
89.0,205.5
95.0,205.6
88.0,205.70000000000002
96.0,205.9
97.0,206.20000000000002
98.0,206.20000000000002
86.0,206.4
87.0,206.4
91.0,254.4
92.0,254.4
90.0,254.5
93.0,254.5
94.0,254.6
89.0,254.70000000000002
95.0,254.8
88.0,254.9
96.0,255.0
87.0,255.20000000000002
97.0,255.3
98.0,255.70000000000002
92.0,302.7
93.0,302.7
94.0,302.7
91.0,302.8
90.0,302.90000000000003
95.0,302.90000000000003
89.0,303.1
96.0,303.1
97.0,303.3
88.0,303.40000000000003
98.0,303.6
99.0,303.8
87.0,304.1
92.0,352.0
93.0,352.0
94.0,352.0
91.0,352.1
95.0,352.1
90.0,352.3
96.0,352.40000000000003
89.0,352.5
97.0,352.7
88.0,352.8
98.0,353.0
87.0,353.40000000000003
99.0,353.40000000000003
92.0,401.0
93.0,401.0
94.0,401.0
95.0,401.1
91.0,401.2
96.0,401.2
90.0,401.40000000000003
97.0,401.5
89.0,401.7
98.0,401.8
88.0,402.0
99.0,402.1
100.0,402.3
93.0,450.2
94.0,450.2
95.0,450.2
92.0,450.3
96.0,450.3
91.0,450.5
97.0,450.5
90.0,450.8
98.0,450.8
89.0,451.1
99.0,451.1
100.0,451.40000000000003
94.0,498.40000000000003
95.0,498.40000000000003
93.0,498.5
96.0,498.5
92.0,498.7
97.0,498.7
91.0,498.90000000000003
98.0,498.90000000000003
99.0,499.1
90.0,499.2
100.0,499.40000000000003
101.0,499.5
89.0,499.90000000000003
94.0,547.6
95.0,547.6
93.0,547.7
96.0,547.7
97.0,547.8000000000001
92.0,547.9
98.0,548.0
91.0,548.2
99.0,548.2
90.0,548.5
100.0,548.6
89.0,549.0
101.0,549.0
94.0,596.8000000000001
95.0,596.8000000000001
96.0,596.8000000000001
93.0,596.9
97.0,597.0
92.0,597.1
98.0,597.2
91.0,597.4
99.0,597.4
90.0,597.7
100.0,597.7
101.0,598.1
94.0,645.1
95.0,645.1
96.0,645.1
97.0,645.1
93.0,645.3000000000001
98.0,645.3000000000001
92.0,645.5
99.0,645.5
100.0,645.7
91.0,645.8000000000001
101.0,646.0
102.0,646.2
90.0,646.5
95.0,694.4
96.0,694.4
97.0,694.4
94.0,694.5
98.0,694.5
93.0,694.7
99.0,694.8000000000001
92.0,694.9
100.0,695.0
91.0,695.2
101.0,695.4
90.0,695.8000000000001
102.0,695.8000000000001
96.0,743.3000000000001
95.0,743.4
97.0,743.4
94.0,743.5
98.0,743.5
93.0,743.7
99.0,743.7
100.0,743.9
92.0,744.0
101.0,744.2
91.0,744.3000000000001
102.0,744.5
96.0,791.6
97.0,791.6
95.0,791.7
98.0,791.7
94.0,791.8000000000001
99.0,791.8000000000001
100.0,792.0
93.0,792.1
92.0,792.3000000000001
101.0,792.3000000000001
102.0,792.6
103.0,792.8000000000001
91.0,793.0
96.0,840.7
97.0,840.7
98.0,840.7
95.0,840.8000000000001
99.0,840.8000000000001
94.0,841.0
100.0,841.0
93.0,841.3000000000001
101.0,841.3000000000001
92.0,841.6
102.0,841.6
103.0,842.0
97.0,888.9
98.0,888.9
96.0,889.0
99.0,889.0
100.0,889.1
95.0,889.2
101.0,889.3000000000001
94.0,889.4
102.0,889.6
93.0,889.7
103.0,889.9
104.0,890.0
97.0,937.2
98.0,937.2
99.0,937.2
100.0,937.2
96.0,937.4
101.0,937.4
95.0,937.6
102.0,937.6
103.0,937.8000000000001
94.0,937.9
104.0,938.2
105.0,938.3000000000001
93.0,938.6
98.0,986.5
99.0,986.5
100.0,986.5
97.0,986.6
101.0,986.6
96.0,986.8000000000001
102.0,986.9
95.0,987.0
103.0,987.1
94.0,987.3000000000001
104.0,987.4
93.0,987.9
105.0,987.9
98.0,1035.6
99.0,1035.6
100.0,1035.6
97.0,1035.7
101.0,1035.7
96.0,1035.9
102.0,1035.9
95.0,1036.2
103.0,1036.2
94.0,1036.5
104.0,1036.5
105.0,1036.8
99.0,1083.8
100.0,1083.8
98.0,1083.9
101.0,1083.9
97.0,1084.1
102.0,1084.1
96.0,1084.3
103.0,1084.3
104.0,1084.5
95.0,1084.6
105.0,1084.8
106.0,1084.9
94.0,1085.3
99.0,1133.0
100.0,1133.0
101.0,1133.0
98.0,1133.1000000000001
102.0,1133.2
97.0,1133.3
103.0,1133.4
96.0,1133.6000000000001
104.0,1133.6000000000001
95.0,1133.8
105.0,1134.0
94.0,1134.4
106.0,1134.4
99.0,1182.0
100.0,1182.0
101.0,1182.0
98.0,1182.1000000000001
102.0,1182.1000000000001
97.0,1182.3
103.0,1182.3
96.0,1182.5
104.0,1182.6000000000001
95.0,1182.9
